mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison
evm.TU.chromosome_4.1816,37.32020431,-6.065080994,1.378875512,-4.398570386,1.09E-05,0.001463345468,TP0_v_TP5_heat
evm.TU.chromosome_4.1474,103.4640658,1.942165856,0.572603458,3.391816499,0.0006943092276,0.03158473235,TP0_v_TP5_heat
evm.TU.chromosome_13.2647,1141.874149,-2.179653875,0.5111021621,-4.264614858,2.00E-05,0.002376162174,TP0_v_TP5_heat
evm.TU.chromosome_5.1814,568.9189256,-1.8232354,0.3664111115,-4.975928248,6.49E-07,0.0001775991383,TP0_v_TP5_heat
evm.TU.chromosome_1.1695,147.8374347,1.093067582,0.3160947932,3.458037288,0.0005441260685,0.02670265938,TP0_v_TP5_heat
evm.TU.chromosome_10.222,94.86325844,-4.033569671,0.6969949435,-5.787085988,7.16E-09,4.34E-06,TP0_v_TP5_heat
evm.TU.chromosome_12.2432,340.8785243,-4.256086877,0.6713540188,-6.339556714,2.30E-10,2.51E-07,TP0_v_TP5_heat
evm.TU.chromosome_12.2430,40.35484023,-3.263205991,1.008517261,-3.23564714,0.001213673147,0.04692939253,TP0_v_TP5_heat
evm.TU.chromosome_7.2230,3582.76747,-2.244880547,0.496043219,-4.525574508,6.02E-06,0.0009189220018,TP0_v_TP5_heat
evm.TU.chromosome_7.2231,133.3662763,-2.687237415,0.7559922565,-3.554583254,0.0003785786339,0.02055782814,TP0_v_TP5_heat
evm.TU.chromosome_14.91,191.2197265,3.693957978,0.7744786789,4.769605773,1.85E-06,0.0004019153584,TP0_v_TP5_heat
evm.TU.chromosome_4.2164,4751.549366,-2.93332443,0.5631245097,-5.209015731,1.90E-07,6.79E-05,TP0_v_TP5_heat
evm.TU.chromosome_9.120,2244.932515,-1.694946237,0.3617036289,-4.686008381,2.79E-06,0.0005294764971,TP0_v_TP5_heat
evm.TU.chromosome_8.2758,2295.934643,-0.8682653667,0.2154086288,-4.030782664,5.56E-05,0.004851163398,TP0_v_TP5_heat
evm.TU.chromosome_8.2759,187.7511176,-1.993315213,0.3860318598,-5.163602855,2.42E-07,7.90E-05,TP0_v_TP5_heat
evm.TU.chromosome_5.1894,49.6417748,-2.823735402,0.6952809347,-4.061286972,4.88E-05,0.004440113843,TP0_v_TP5_heat
evm.TU.chromosome_6.1434,69.1245506,-9.448323867,2.623595898,-3.601287787,0.0003166448293,0.01788764128,TP0_v_TP5_heat
evm.TU.chromosome_6.1435,29.3884117,-7.938798951,2.193987629,-3.618433781,0.0002963913138,0.01713187628,TP0_v_TP5_heat
evm.TU.chromosome_11.2709,65.63393421,-2.013182647,0.4450780517,-4.52321259,6.09E-06,0.0009229620943,TP0_v_TP5_heat
evm.TU.chromosome_12.210,577.7520563,1.427123968,0.2928328648,4.873510248,1.10E-06,0.0002643795519,TP0_v_TP5_heat
evm.TU.chromosome_14.7149,204.1112541,-1.718953857,0.4578943261,-3.754040527,0.0001740067114,0.01134432708,TP0_v_TP5_heat
evm.TU.chromosome_10.1584,161.5811847,-2.803901737,0.6217460322,-4.509721964,6.49E-06,0.0009705305904,TP0_v_TP5_heat
evm.TU.chromosome_10.1588,1722.940876,1.327298714,0.3427911052,3.872033708,0.0001079310213,0.008015129188,TP0_v_TP5_heat
evm.TU.chromosome_9.2812,317.8595037,1.088158026,0.326604447,3.331730587,0.0008630776589,0.03708092463,TP0_v_TP5_heat
evm.TU.chromosome_9.2817,165.2609867,1.121081903,0.3381932423,3.31491515,0.0009167094553,0.03854686467,TP0_v_TP5_heat
evm.TU.chromosome_4.902,98.44372983,-4.13560916,0.9926925936,-4.166052197,3.10E-05,0.003247930234,TP0_v_TP5_heat
evm.TU.chromosome_13.1719,267.0058378,-3.554266123,0.8257999169,-4.304028191,1.68E-05,0.002089701852,TP0_v_TP5_heat
evm.TU.chromosome_5.449,106.1247033,-1.845433743,0.4532893613,-4.071204622,4.68E-05,0.004370521606,TP0_v_TP5_heat
evm.TU.chromosome_11.2854,518.3366835,1.493092553,0.3892338284,3.835978386,0.0001250654072,0.008989877841,TP0_v_TP5_heat
evm.TU.chromosome_8.1210,22.82188096,21.30643603,4.564583039,4.667772687,3.04E-06,0.0005643494992,TP0_v_TP5_heat
evm.TU.chromosome_8.1212,1557.262951,-3.766519077,1.167265031,-3.226789954,0.001251873212,0.04766682604,TP0_v_TP5_heat
evm.TU.chromosome_9.2737,124.1790284,1.564616511,0.4601617626,3.400144554,0.000673502374,0.03101568325,TP0_v_TP5_heat
evm.TU.chromosome_9.2736,190.2404631,1.405088739,0.2977807944,4.718533786,2.38E-06,0.000470182473,TP0_v_TP5_heat
evm.TU.chromosome_8.849,295.2576217,-2.606183008,0.6552959738,-3.977108226,6.98E-05,0.005815881437,TP0_v_TP5_heat
evm.TU.chromosome_13.941,122.8954665,-5.947715513,0.9351610201,-6.360097764,2.02E-10,2.38E-07,TP0_v_TP5_heat
evm.TU.chromosome_13.1050,96.17244989,-21.98135361,4.562825194,-4.817487561,1.45E-06,0.0003293306432,TP0_v_TP5_heat
evm.TU.chromosome_2.605,18.79463233,3.440330706,1.006937437,3.416628063,0.0006340183585,0.02980880266,TP0_v_TP5_heat
evm.TU.chromosome_14.262,617.0569696,0.785132906,0.2129079292,3.687664,0.0002263222255,0.01409924598,TP0_v_TP5_heat
evm.TU.chromosome_2.433,183.3255206,-1.348371936,0.4150926988,-3.248363413,0.001160709205,0.04574907793,TP0_v_TP5_heat
evm.TU.chromosome_5.2816,359.5896388,-2.100801406,0.5884788,-3.5698846,0.0003571385225,0.01967947333,TP0_v_TP5_heat
evm.TU.chromosome_7.1472,70.53738966,-2.668612337,0.8127164915,-3.283571042,0.001025008068,0.04187223302,TP0_v_TP5_heat
evm.TU.chromosome_6.1086_evm.TU.chromosome_6.1088,253.4082097,-1.55026113,0.4556764734,-3.402109216,0.0006686790975,0.03085692617,TP0_v_TP5_heat
evm.TU.chromosome_14.1132,117.616419,-5.730417088,1.104576546,-5.187885898,2.13E-07,7.34E-05,TP0_v_TP5_heat
evm.TU.chromosome_11.2331,510.1583804,1.318100625,0.3455100932,3.814941014,0.000136215467,0.009487280367,TP0_v_TP5_heat
evm.TU.chromosome_11.2337,342.2778524,1.160512065,0.2869329276,4.044541264,5.24E-05,0.004647235591,TP0_v_TP5_heat
evm.TU.chromosome_11.2336,310.6725867,1.328843784,0.3432769825,3.87105414,0.0001083657186,0.008020851388,TP0_v_TP5_heat
evm.TU.chromosome_11.2338,158.1795134,-1.835182005,0.3744532445,-4.900964358,9.54E-07,0.0002430458811,TP0_v_TP5_heat
evm.TU.chromosome_10.16,160.6965957,1.60837352,0.4387912916,3.665463628,0.0002468909006,0.01504625605,TP0_v_TP5_heat
evm.TU.chromosome_4.216,7050.770463,-1.245499845,0.3304347365,-3.769276372,0.0001637215229,0.01102637416,TP0_v_TP5_heat
evm.TU.chromosome_4.211,88.14936481,-3.960759308,0.9239229861,-4.286893353,1.81E-05,0.002208440617,TP0_v_TP5_heat
evm.TU.chromosome_4.213,493.5671556,-1.956167401,0.3087156718,-6.336469379,2.35E-10,2.51E-07,TP0_v_TP5_heat
evm.TU.chromosome_10.973,57.07985773,5.486081658,0.888654439,6.173470156,6.68E-10,5.55E-07,TP0_v_TP5_heat
evm.TU.chromosome_9.1516,200.8953244,1.594080901,0.3867933378,4.121272899,3.77E-05,0.003690022815,TP0_v_TP5_heat
evm.TU.chromosome_3.1440,70.71288022,2.01493781,0.5799644544,3.474243628,0.0005122956583,0.0255885406,TP0_v_TP5_heat
evm.TU.chromosome_5.1941,332.8223804,-2.811516542,0.8064970603,-3.486084055,0.0004901469676,0.02492636291,TP0_v_TP5_heat
evm.TU.chromosome_3.1666,848.380837,5.330197326,1.31331,4.058597989,4.94E-05,0.004464439566,TP0_v_TP5_heat
evm.TU.chromosome_1.1077,466.5252074,-2.872181259,0.7496169265,-3.831532023,0.0001273477951,0.009041713788,TP0_v_TP5_heat
evm.TU.chromosome_4.397,1429.962653,-2.127727664,0.5060121785,-4.204894179,2.61E-05,0.002896103684,TP0_v_TP5_heat
evm.TU.chromosome_14.5213,618.4880526,-1.603286737,0.2472361403,-6.484839696,8.88E-11,1.33E-07,TP0_v_TP5_heat
evm.TU.chromosome_3.1462,30.74657913,9.590218573,2.324977941,4.124864329,3.71E-05,0.003690022815,TP0_v_TP5_heat
evm.TU.chromosome_8.2357,951.429325,1.378479132,0.4236935253,3.253481704,0.001140000663,0.04533119657,TP0_v_TP5_heat
evm.TU.chromosome_4.906_evm.TU.chromosome_4.914,94.67695041,-3.42777366,1.05696169,-3.243044373,0.001182597917,0.04628642843,TP0_v_TP5_heat
evm.TU.chromosome_1.105,244.1733491,-5.579554239,0.9877194798,-5.648925989,1.61E-08,8.42E-06,TP0_v_TP5_heat
evm.TU.chromosome_12.3369,106.5928459,-3.064123563,0.8660657592,-3.537980263,0.0004032001955,0.02163294446,TP0_v_TP5_heat
evm.TU.chromosome_11.931,92.75643178,-2.463745084,0.6652054665,-3.703735474,0.0002124477928,0.01334612507,TP0_v_TP5_heat
evm.TU.chromosome_4.1730,46.09818676,-4.42356206,1.362217433,-3.247324511,0.001164954805,0.04583586213,TP0_v_TP5_heat
evm.TU.chromosome_4.1252,14.20813346,4.702184907,1.064226915,4.418404422,9.94E-06,0.001359735796,TP0_v_TP5_heat
evm.TU.chromosome_2.1639,7384.067969,-1.325159222,0.3920540217,-3.380042415,0.0007247464436,0.03265528652,TP0_v_TP5_heat
evm.TU.chromosome_5.1535,293.4805091,0.886824247,0.2239071257,3.960678983,7.47E-05,0.006087736113,TP0_v_TP5_heat
evm.TU.chromosome_12.3832,175.5242133,2.123845221,0.5408847508,3.926613236,8.62E-05,0.00676372732,TP0_v_TP5_heat
evm.TU.chromosome_12.1150,40.52663465,-20.81087635,3.813676939,-5.456905942,4.85E-08,2.26E-05,TP0_v_TP5_heat
evm.TU.chromosome_12.1152,47.74115277,-3.835841417,1.048822549,-3.657283514,0.0002549023874,0.01540888367,TP0_v_TP5_heat
evm.TU.chromosome_13.825,35.94443874,-2.19294208,0.6458170203,-3.395608991,0.0006847610502,0.03146954113,TP0_v_TP5_heat
evm.TU.chromosome_2.1058,251.227893,-2.897863651,0.7052881416,-4.108765596,3.98E-05,0.003828756304,TP0_v_TP5_heat
evm.TU.chromosome_2.1059,202.0509964,-4.125783754,1.00073748,-4.122743314,3.74E-05,0.003690022815,TP0_v_TP5_heat
evm.TU.chromosome_5.287,466.5374063,1.10552027,0.3065868588,3.605895813,0.0003110779364,0.01766213894,TP0_v_TP5_heat
evm.TU.chromosome_9.1591,52.29228129,-2.903542107,0.7074647144,-4.10415113,4.06E-05,0.003889283935,TP0_v_TP5_heat
evm.TU.chromosome_9.1592,495.3860158,-2.497244851,0.533848413,-4.67781638,2.90E-06,0.0005418849186,TP0_v_TP5_heat
evm.TU.chromosome_9.1594,209.4470573,-2.66946225,0.6991759562,-3.818012084,0.0001345313374,0.009399172288,TP0_v_TP5_heat
evm.TU.chromosome_14.5727,13.86240507,6.880502626,1.981021823,3.4732089,0.0005142749032,0.02563031834,TP0_v_TP5_heat
evm.TU.chromosome_14.5722,145.7067284,-1.516018809,0.4623100298,-3.279225436,0.001040924459,0.04236808139,TP0_v_TP5_heat
evm.TU.chromosome_11.3060,1233.905619,-1.540231732,0.4737550511,-3.251114111,0.001149537091,0.0456152295,TP0_v_TP5_heat
evm.TU.chromosome_4.1967,14.48579364,-7.11273657,1.816648439,-3.915307122,9.03E-05,0.00700662942,TP0_v_TP5_heat
evm.TU.chromosome_9.2221,1777.831339,-1.196745817,0.2812186913,-4.255569968,2.09E-05,0.002435526074,TP0_v_TP5_heat
evm.TU.chromosome_10.2557,2301.133287,-2.809692392,0.375656232,-7.47942441,7.46E-14,1.40E-10,TP0_v_TP5_heat
evm.TU.chromosome_12.3090,404.9195641,-2.286107434,0.6175980272,-3.701610649,0.0002142351933,0.01342081754,TP0_v_TP5_heat
evm.TU.chromosome_12.3096,1857.900155,-2.733420526,0.6626931156,-4.124715441,3.71E-05,0.003690022815,TP0_v_TP5_heat
evm.TU.chromosome_12.931,321.1295524,1.28772162,0.3413834127,3.772068508,0.0001618997872,0.01098482855,TP0_v_TP5_heat
evm.TU.chromosome_4.135,34.32571481,-2.594505046,0.5658024419,-4.585531723,4.53E-06,0.0007628256788,TP0_v_TP5_heat
evm.TU.chromosome_10.150,229.9335955,-1.749419336,0.4410824033,-3.966196165,7.30E-05,0.005999326466,TP0_v_TP5_heat
evm.TU.chromosome_4.2351,111.4123448,-2.386678591,0.6063192816,-3.936339588,8.27E-05,0.00655644057,TP0_v_TP5_heat
evm.TU.chromosome_2.762,289.6136642,-4.887952705,1.426802235,-3.425809537,0.0006129700492,0.02931146971,TP0_v_TP5_heat
evm.TU.chromosome_10.215,236.7083438,-3.269882237,0.9163969661,-3.568194088,0.0003594502056,0.01975830824,TP0_v_TP5_heat
evm.TU.chromosome_10.216,167.3364711,-3.988678793,0.952313885,-4.188407684,2.81E-05,0.00304355559,TP0_v_TP5_heat
evm.TU.chromosome_10.217,39.31511873,-4.815945512,0.9878021842,-4.875414925,1.09E-06,0.0002643795519,TP0_v_TP5_heat
evm.TU.chromosome_13.1296,127.4633078,1.120776417,0.348761247,3.213592182,0.001310857123,0.04924387385,TP0_v_TP5_heat
evm.TU.chromosome_7.2264,695.1681011,2.453478064,0.7601993579,3.227414017,0.001249145764,0.04764386404,TP0_v_TP5_heat
evm.TU.chromosome_14.1122,152.5380991,-3.121288567,0.7486756116,-4.169080065,3.06E-05,0.0032201334,TP0_v_TP5_heat
evm.TU.chromosome_14.4971,24.16058045,-7.178898617,2.031300414,-3.534139297,0.0004091054093,0.02175447638,TP0_v_TP5_heat
evm.TU.chromosome_9.92,274.3531792,1.321286875,0.3927930646,3.363824351,0.0007687044996,0.03393648782,TP0_v_TP5_heat
evm.TU.chromosome_2.95,110.9134282,-2.36451766,0.5830964297,-4.055105707,5.01E-05,0.004495414621,TP0_v_TP5_heat
evm.TU.chromosome_14.6844,198.5096464,-1.900648819,0.5578511517,-3.407089531,0.0006565958528,0.03048752627,TP0_v_TP5_heat
evm.TU.chromosome_5.438,132.3565736,-1.866928111,0.4760591558,-3.921630512,8.80E-05,0.00684894014,TP0_v_TP5_heat
evm.TU.chromosome_9.130,169.1602176,-2.157765693,0.5914014189,-3.648563605,0.0002637106179,0.01585586602,TP0_v_TP5_heat
evm.TU.chromosome_3.1786,1387.501138,-1.362763584,0.3427414905,-3.976068325,7.01E-05,0.005819723687,TP0_v_TP5_heat
evm.TU.chromosome_12.2940,1159.172285,-6.190154499,1.337242226,-4.629045044,3.67E-06,0.0006538642795,TP0_v_TP5_heat
evm.TU.chromosome_3.1120,58.53067752,-2.073187004,0.4869018835,-4.25791535,2.06E-05,0.002435526074,TP0_v_TP5_heat
evm.TU.chromosome_8.1201,98.08880357,-2.505756196,0.7334205806,-3.41653379,0.0006342379241,0.02980880266,TP0_v_TP5_heat
evm.TU.chromosome_5.668,1144.223583,-3.016250084,0.7537285626,-4.001772301,6.29E-05,0.00540222491,TP0_v_TP5_heat
evm.TU.chromosome_5.663,436.6371752,-1.266053886,0.3670502548,-3.449265787,0.0005621131254,0.02736140796,TP0_v_TP5_heat
evm.TU.chromosome_5.667,126.3639447,-2.095411732,0.6474870212,-3.236221983,0.001211231508,0.04691587053,TP0_v_TP5_heat
evm.TU.chromosome_9.1355,77.71611107,-3.954337446,0.7572214685,-5.222167636,1.77E-07,6.50E-05,TP0_v_TP5_heat
evm.TU.chromosome_7.2557,129.0414162,-1.556414958,0.428070046,-3.635888501,0.0002770241431,0.01630661538,TP0_v_TP5_heat
evm.TU.chromosome_7.2725,502.2718967,-2.381902483,0.5082041733,-4.686900675,2.77E-06,0.0005294764971,TP0_v_TP5_heat
evm.TU.chromosome_7.2727,224.1002852,-1.921374302,0.5102272515,-3.76572262,0.0001660680786,0.01108455,TP0_v_TP5_heat
evm.TU.chromosome_6.2772,1247.503086,-1.583514672,0.3067100268,-5.162904808,2.43E-07,7.90E-05,TP0_v_TP5_heat
evm.TU.chromosome_12.1870,380.1522045,-4.630646591,1.089023289,-4.252109792,2.12E-05,0.002435526074,TP0_v_TP5_heat
evm.TU.chromosome_4.1423_evm.TU.chromosome_4.1431,775.1955203,-1.134187868,0.2860485455,-3.965018826,7.34E-05,0.006007010938,TP0_v_TP5_heat
evm.TU.chromosome_5.2659,78.57332785,-3.943835651,0.9958936798,-3.960097078,7.49E-05,0.006087736113,TP0_v_TP5_heat
evm.TU.chromosome_1.747,20.80747909,-3.954238127,1.155188818,-3.423023201,0.0006192879123,0.02955057449,TP0_v_TP5_heat
evm.TU.chromosome_14.5427,19.48135467,-3.66015399,0.9410188393,-3.889565051,0.0001004240477,0.007606926044,TP0_v_TP5_heat
evm.TU.chromosome_4.199,98.72564285,-2.852448941,0.8228625482,-3.466495039,0.0005272914652,0.02599025427,TP0_v_TP5_heat
evm.TU.chromosome_3.624,21.87357091,22.77414577,3.744456829,6.082095964,1.19E-09,8.58E-07,TP0_v_TP5_heat
evm.TU.chromosome_9.2472,518.5070003,-1.130741594,0.3287526514,-3.439490417,0.0005828104179,0.02823043033,TP0_v_TP5_heat
evm.TU.chromosome_14.6223,68.91111433,-3.680854127,0.9407176303,-3.912815077,9.12E-05,0.007054945971,TP0_v_TP5_heat
evm.TU.chromosome_8.2064,630.011887,6.876290753,1.25702862,5.47027382,4.49E-08,2.19E-05,TP0_v_TP5_heat
evm.TU.chromosome_6.2924,277.837765,1.239077334,0.296006269,4.18598342,2.84E-05,0.003061437261,TP0_v_TP5_heat
evm.TU.chromosome_6.2923,25.94090026,-2.550765076,0.7565536649,-3.37155868,0.0007474411391,0.03318670587,TP0_v_TP5_heat
evm.TU.chromosome_11.1003,1041.863735,-2.524606169,0.499294969,-5.056342095,4.27E-07,0.0001261148168,TP0_v_TP5_heat
evm.TU.chromosome_5.1480,218.2088243,-2.07434922,0.4020965292,-5.158833935,2.48E-07,7.96E-05,TP0_v_TP5_heat
evm.TU.chromosome_6.84,1501.871966,-4.481381969,1.072121545,-4.1799197,2.92E-05,0.003099518219,TP0_v_TP5_heat
evm.TU.chromosome_6.85,2316.925553,-3.770526217,0.6897163971,-5.466777697,4.58E-08,2.19E-05,TP0_v_TP5_heat
evm.TU.chromosome_12.3353,531.3322891,-1.359353789,0.3465572544,-3.922450826,8.77E-05,0.00684894014,TP0_v_TP5_heat
evm.TU.chromosome_14.1589,25.28938001,20.9693396,3.920989142,5.347971861,8.89E-08,3.56E-05,TP0_v_TP5_heat
evm.TU.chromosome_14.6941,191.6542561,1.159090606,0.3586637371,3.231691655,0.001230597683,0.04725029901,TP0_v_TP5_heat
evm.TU.chromosome_14.6057,42.42400005,-5.850983642,1.221091718,-4.791600463,1.65E-06,0.0003637926242,TP0_v_TP5_heat
evm.TU.chromosome_2.461,15.56641799,-4.302859766,1.207556155,-3.563279231,0.0003662507289,0.02003246015,TP0_v_TP5_heat
evm.TU.chromosome_4.2496,34.51350793,-3.833888004,0.9801869437,-3.911384486,9.18E-05,0.007072485126,TP0_v_TP5_heat
evm.TU.chromosome_4.2495,253.1905287,-3.058825848,0.7995487844,-3.825690074,0.0001304062704,0.009179604127,TP0_v_TP5_heat
evm.TU.chromosome_9.1097,52.71432447,-7.071156575,2.097549981,-3.371150457,0.0007485496394,0.03318670587,TP0_v_TP5_heat
evm.TU.chromosome_6.1760,546.0688831,-1.630057207,0.4519952406,-3.606359228,0.0003105231903,0.01766213894,TP0_v_TP5_heat
evm.TU.chromosome_9.576,637.1577923,-1.390942476,0.3340440378,-4.163949416,3.13E-05,0.003262757568,TP0_v_TP5_heat
evm.TU.chromosome_10.2724,254.3890148,0.8581550317,0.2493845457,3.441091465,0.0005793726493,0.02812465456,TP0_v_TP5_heat
evm.TU.chromosome_11.2474,287.8502397,-1.983062453,0.6029260018,-3.289064408,0.001005210179,0.04136485996,TP0_v_TP5_heat
evm.TU.chromosome_2.1271,185.1864318,-9.456445491,2.294030239,-4.122197403,3.75E-05,0.003690022815,TP0_v_TP5_heat
evm.TU.chromosome_2.393,339.3438768,1.831648328,0.4133245772,4.431501124,9.36E-06,0.001303542565,TP0_v_TP5_heat
evm.TU.chromosome_12.1600,90.18887552,-2.510811418,0.5311337791,-4.727267436,2.28E-06,0.0004556715153,TP0_v_TP5_heat
evm.TU.chromosome_7.2104_evm.TU.chromosome_7.2105,135.7569144,0.920472886,0.2632510303,3.496559481,0.0004712994096,0.02407706574,TP0_v_TP5_heat
evm.TU.chromosome_9.121,2751.933579,-2.587746709,0.6084753588,-4.252837311,2.11E-05,0.002435526074,TP0_v_TP5_heat
evm.TU.chromosome_9.126,274.8850302,-3.01981666,0.4911312458,-6.148695865,7.81E-10,6.26E-07,TP0_v_TP5_heat
evm.TU.chromosome_12.335,53.51094932,-5.132782222,1.14416321,-4.486057738,7.26E-06,0.001063495491,TP0_v_TP5_heat
evm.TU.chromosome_14.7009,135.5314685,-3.395715035,0.7165426839,-4.739026874,2.15E-06,0.0004378301398,TP0_v_TP5_heat
evm.TU.chromosome_9.2665,71.63998894,2.756420256,0.8099952152,3.403008073,0.000666483113,0.03081900366,TP0_v_TP5_heat
evm.TU.chromosome_11.2003,166.40765,-2.806512785,0.7471730089,-3.756175278,0.00017252988,0.01131382345,TP0_v_TP5_heat
evm.TU.chromosome_11.2000,451.686348,-2.872212474,0.5036186676,-5.703149345,1.18E-08,6.76E-06,TP0_v_TP5_heat
evm.TU.chromosome_9.1012,117.8020622,-2.087146189,0.6243278537,-3.343029111,0.0008286920604,0.03601759077,TP0_v_TP5_heat
evm.TU.chromosome_3.1946,254.8407576,-1.352080526,0.3740822028,-3.614394151,0.0003010507763,0.01731196349,TP0_v_TP5_heat
evm.TU.chromosome_12.2166,962.7064049,-1.049799038,0.2475647866,-4.240502264,2.23E-05,0.002538920663,TP0_v_TP5_heat
evm.TU.chromosome_6.840,115.5213751,2.229690718,0.5184268163,4.300878441,1.70E-05,0.002107919536,TP0_v_TP5_heat
evm.TU.chromosome_10.2567,174.7178676,-2.075117941,0.6183726132,-3.355772712,0.0007914358329,0.03473489516,TP0_v_TP5_heat
evm.TU.chromosome_7.580,167.3579117,-1.870753608,0.4684914473,-3.993143564,6.52E-05,0.005518147532,TP0_v_TP5_heat
evm.TU.chromosome_8.174,13.30328338,-9.010119092,2.6549283,-3.393733492,0.0006894675456,0.03149572023,TP0_v_TP5_heat
evm.TU.chromosome_6.298,1129.677709,-1.570979189,0.4219127322,-3.723469498,0.0001965036113,0.01237917554,TP0_v_TP5_heat
evm.TU.chromosome_10.2483,739.8205607,1.14337778,0.3241342317,3.527482347,0.0004195317347,0.02208647468,TP0_v_TP5_heat
evm.TU.chromosome_6.640,380.4359812,1.434200792,0.3688022731,3.888806812,0.0001007382635,0.007606926044,TP0_v_TP5_heat
evm.TU.chromosome_10.3235,190.2843048,1.121412726,0.3382770176,3.315072168,0.0009161946794,0.03854686467,TP0_v_TP5_heat
evm.TU.chromosome_3.1325,212.7581328,-2.340239354,0.5402601969,-4.331689373,1.48E-05,0.001892512382,TP0_v_TP5_heat
evm.TU.chromosome_14.7299,964.0729957,1.019602965,0.2084149364,4.892177992,9.97E-07,0.0002512988012,TP0_v_TP5_heat
evm.TU.chromosome_3.2001,117.0386625,-3.584214427,1.074059528,-3.337072418,0.0008466588474,0.03651541918,TP0_v_TP5_heat
evm.TU.chromosome_9.2839,449.7704588,-3.145711876,0.7628910291,-4.123409185,3.73E-05,0.003690022815,TP0_v_TP5_heat
evm.TU.chromosome_11.193,73.10415819,-4.22493223,1.170425706,-3.609739781,0.0003065043309,0.01751904579,TP0_v_TP5_heat
evm.TU.chromosome_3.611,29.5192748,21.87538589,4.563771912,4.793268881,1.64E-06,0.0003637926242,TP0_v_TP5_heat
evm.TU.chromosome_14.6214,86.42579394,-4.052704618,1.136429701,-3.566172738,0.0003622326582,0.0198625717,TP0_v_TP5_heat
evm.TU.chromosome_9.213,912.9982674,-1.209139732,0.3153625707,-3.834125683,0.0001260117027,0.009023294293,TP0_v_TP5_heat
evm.TU.chromosome_2.196,705.99098,-1.820940162,0.3678159016,-4.950683627,7.40E-07,0.000197446351,TP0_v_TP5_heat
evm.TU.chromosome_7.2124,30.25861861,4.531225669,1.010737445,4.483088752,7.36E-06,0.001071403507,TP0_v_TP5_heat
evm.TU.chromosome_3.1152,48.66926717,-2.828976623,0.7522662527,-3.76060552,0.0001695025539,0.01122748745,TP0_v_TP5_heat
evm.TU.chromosome_12.6,18.38942942,3.906994556,1.043024151,3.74583326,0.0001797959875,0.01167576534,TP0_v_TP5_heat
evm.TU.chromosome_12.3307,580.3952335,-6.126267341,1.134241908,-5.401199955,6.62E-08,2.85E-05,TP0_v_TP5_heat
evm.TU.chromosome_11.784,26.50486424,-3.133651873,0.8103232005,-3.867162967,0.0001101088494,0.008123063043,TP0_v_TP5_heat
evm.TU.chromosome_11.1152,118.1076261,-5.388795457,1.27268802,-4.23418416,2.29E-05,0.00258511088,TP0_v_TP5_heat
evm.TU.chromosome_1.151,46.34835163,-4.039558912,0.9614177385,-4.201668796,2.65E-05,0.002912811941,TP0_v_TP5_heat
evm.TU.chromosome_2.437,267.0152885,-2.111450461,0.64096279,-3.294185706,0.0009870726194,0.04084331667,TP0_v_TP5_heat
evm.TU.chromosome_13.2697,106.1379104,-4.169038631,0.8582153997,-4.85779984,1.19E-06,0.0002824467889,TP0_v_TP5_heat
